SeniorCitizen,tenure,MonthlyCharges,TotalCharges,ChargeVelocity,gender_1,Partner_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_DSL,InternetService_Fiber optic,OnlineSecurity_1,OnlineBackup_1,DeviceProtection_1,TechSupport_1,StreamingTV_1,StreamingMovies_1,Contract_One year,Contract_Two year,PaperlessBilling_1,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,39,95.55,3692.85,0.025867320004872966,False,False,False,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,True
0,53,20.2,1068.15,0.018893513538792497,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,27,89.2,2383.6,0.03740669294640611,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False
1,1,69.65,69.65,0.9858457183297947,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
1,1,89.3,89.3,0.9889258028792912,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
0,18,74.8,1438.05,0.05197873597164796,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0,46,20.2,917.45,0.02199357613370352,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,72,84.4,6096.45,0.013841851921704977,False,True,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,False,False
0,36,87.55,3078.1,0.02843363320450781,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True
0,4,25.15,99.95,0.24913323427439324,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,25,19.8,475.2,0.04157916841663167,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,40,50.85,2036.55,0.02495644278668008,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False
0,63,102.4,6444.05,0.015888162233031553,True,True,False,True,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False
1,15,96.3,1426.75,0.0674487830502539,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True
0,14,55.5,767.55,0.07221390930973913,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
1,72,109.75,7932.5,0.013833742988592676,True,True,False,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False
0,39,106.4,4040.65,0.026325881756213428,True,False,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False,False
0,47,60.0,2768.65,0.021663387070568484,False,True,True,False,False,True,False,True,True,True,False,True,True,False,True,True,True,False,False,False
0,19,88.8,1672.35,0.05306720052589118,True,True,False,True,True,False,True,True,True,False,True,False,False,False,False,True,True,False,False,False
0,5,85.2,474.8,0.17906683480453972,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True
0,13,35.1,446.1,0.07850592708566316,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True
0,17,80.05,1345.65,0.0594438049975866,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1,34,75.55,2425.4,0.031136663369601053,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,42,49.55,2077.95,0.02383414704538349,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,5,81.3,416.3,0.19482386772106397,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True
0,71,23.9,1663.5,0.01435866626614599,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,19,66.4,1286.05,0.051590847286430215,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
0,2,19.6,35.85,0.5318860244233379,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,57,18.8,1094.35,0.017163463733053365,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,72,108.4,7719.5,0.014040541415711419,True,True,False,True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,False
0,6,85.95,514.6,0.16669899146625292,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
0,17,85.45,1451.6,0.05882555417871404,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,61,80.9,4932.5,0.016398094658964225,True,True,False,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False
0,1,71.0,71.0,0.9861111111111112,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,48,111.8,5443.65,0.020533918617358326,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False
0,16,20.6,330.25,0.06218867924528302,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1,9,85.05,746.5,0.11377926421404681,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,3,44.6,122.7,0.3605497170573969,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,44.4,44.4,0.9779735682819384,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,65,105.1,6631.85,0.015845375668076315,True,False,False,True,True,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False
0,70,115.15,8250.0,0.013955884135256334,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
0,60,59.8,3561.15,0.016787614221748102,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
0,69,26.3,1763.55,0.014904649910742116,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1,35,70.55,2419.0,0.02915289256198347,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,22,20.05,470.2,0.0425509337860781,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,66,79.85,5234.95,0.015250336615131924,True,True,True,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False
1,1,70.3,70.3,0.9859747545582047,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,1,79.35,79.35,0.9875544492843809,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
0,34,90.05,3097.0,0.02906714009038089,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
0,72,24.45,1709.1,0.014297409508215893,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,31,59.95,1848.8,0.03240890907125095,True,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,False,True,False,False
0,30,25.35,723.3,0.034999309678310095,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,9,90.8,809.75,0.11199506629663891,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True
0,20,70.45,1470.95,0.04786168008424199,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
1,19,34.3,577.15,0.05932716423073597,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,65,105.05,6914.95,0.015189525661695067,False,True,False,True,True,False,True,True,False,True,False,True,True,False,False,True,False,True,False,False
0,30,19.3,602.9,0.03195893359827786,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,6,19.15,124.4,0.15271132376395533,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,2,51.4,96.8,0.5255623721881391,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False
0,53,71.85,3827.9,0.018765180600172373,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
1,7,75.4,533.05,0.14118528227694038,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,61,49.7,2961.4,0.01677693761814745,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1,70,45.25,3264.45,0.013857201917040532,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,True,False,True
0,13,78.75,995.35,0.07903849049028956,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False
1,35,81.6,2815.25,0.028974700399467375,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
0,2,70.4,154.8,0.45186136071887034,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
0,3,75.8,246.3,0.30651031136271734,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,3,76.1,257.6,0.29427687548337195,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,62,94.0,5757.2,0.016324545865027264,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False
0,72,103.95,7517.7,0.013825528349315707,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,True,False,False,False
0,63,19.95,1234.8,0.016143388897879914,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,20,71.3,1389.2,0.05128758452021292,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,35,110.8,3836.3,0.028874469027701768,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False
1,21,69.1,1474.75,0.04682364899203794,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,62,96.1,6001.45,0.01601012919724446,True,True,False,True,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False
0,15,48.8,720.1,0.0676743863541811,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,55,50.55,2832.75,0.017838553153947948,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,11,44.65,472.25,0.09434759640781827,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,17,88.25,1460.65,0.060376971231142884,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
0,61,19.45,1336.35,0.01454368714248327,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,71,89.3,6388.65,0.013975726369988967,False,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,False
0,2,70.0,153.05,0.4543979227523531,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,35,19.25,677.9,0.028354691412579174,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,17,70.5,1165.6,0.06043202468712498,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,21,97.35,2119.5,0.0459089837302523,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
0,47,19.65,921.55,0.021299658555091864,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,3,20.85,72.0,0.2856164383561644,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,3,19.65,68.35,0.28334534967555874,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,44,19.35,847.25,0.022811671087533156,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,1,44.0,44.0,0.9777777777777777,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,44,94.4,4295.35,0.021972139141364182,False,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False
0,5,25.9,135.0,0.19044117647058822,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,24,55.65,1400.55,0.03970603974171453,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,1,69.65,69.65,0.9858457183297947,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,18,75.4,1380.4,0.05458230780367743,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
0,10,100.6,1060.2,0.09479834150018845,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True
0,65,71.0,4386.2,0.016183442742523705,False,True,False,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False
1,1,86.0,86.0,0.9885057471264368,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True
0,53,106.95,5785.5,0.018482675192257842,False,False,False,True,True,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True
0,3,21.2,52.05,0.3996229971724788,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,33,61.05,2018.4,0.0302317520055462,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False
0,3,29.6,79.45,0.3679303915475451,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,34,79.95,2727.3,0.0293039621742477,False,False,False,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False
0,14,19.7,263.65,0.07443793689778953,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,13,20.3,275.4,0.07344428364688857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,46,59.9,2816.65,0.021258850460490124,True,True,False,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True
0,23,24.35,538.5,0.04513438368860056,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,47,19.75,948.9,0.020791662280240025,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,17,50.3,846.8,0.059330030667610285,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,49,95.6,4783.5,0.01998118925697565,False,True,True,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
1,59,50.25,2997.45,0.016758658640297488,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False
0,69,85.35,5897.4,0.014470025769700258,False,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,False,False
0,11,41.6,470.6,0.08821034775233248,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True
0,10,51.65,524.5,0.09828734538534728,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,12,24.0,269.65,0.0886754110474783,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,45,100.85,4740.0,0.021271883568867327,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True
0,39,59.85,2341.5,0.025549626467449307,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1,71,25.45,1789.65,0.014212716052829977,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,71,23.9,1626.4,0.014686002212117487,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,33,24.15,800.3,0.030138524897042305,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,67,75.7,5060.85,0.014955006568744628,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,37,40.2,1448.8,0.027727962477583117,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True
0,49,84.5,4254.85,0.019855023085870036,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
0,9,50.85,466.6,0.10874679213002567,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,52,91.6,4627.8,0.019789146215001725,True,True,False,True,True,False,True,True,False,True,True,False,False,False,True,True,True,False,False,False
0,70,98.9,6838.6,0.014459909936253582,False,False,False,True,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False
0,1,85.0,85.0,0.9883720930232558,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
1,14,78.95,1101.85,0.07158725121276693,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True
0,1,44.3,44.3,0.977924944812362,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,1,20.2,20.2,0.9528301886792453,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0,52,80.2,4297.6,0.018657237240031637,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
0,6,60.9,414.1,0.14671163575042157,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,7,34.2,256.6,0.1327639751552795,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False
1,47,85.2,3969.35,0.02145906532169708,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True
0,26,87.15,2274.1,0.038306008527097715,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,True,True,False,False,False
0,25,54.3,1296.8,0.04184003698566805,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,69,19.1,1268.85,0.015041146592117182,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,72,112.75,8192.6,0.013760740089826206,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False
0,4,19.95,59.25,0.33112033195020746,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,59,19.5,1147.85,0.0169734952343648,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,67,65.55,4361.55,0.015025615752254987,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False
1,26,78.8,2006.1,0.039260624782023815,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
0,27,78.2,2078.95,0.037597057621577445,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False
0,72,105.25,7609.75,0.013829123279571658,True,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False
0,6,89.25,487.05,0.18287060751972134,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False
0,62,20.65,1218.45,0.01693386362704498,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,20,68.7,1416.2,0.04847586790855207,True,False,False,True,True,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False
0,6,78.65,483.3,0.16239933925252945,True,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,True,False,False,False
0,51,24.75,1234.6,0.020030754289414053,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,61,19.75,1311.6,0.01504647264970288,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,62,89.1,5618.3,0.0158560674817148,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,False,True,False,False
0,72,84.7,6185.15,0.013691876207334126,False,False,False,True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False
1,13,98.0,1237.85,0.07910562214957421,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,False,True
0,5,94.45,498.1,0.18924063313965137,True,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True
1,3,105.0,294.45,0.3553900829243527,True,False,False,True,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False,True
1,26,93.85,2381.55,0.03939056892824914,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True
1,13,59.9,788.35,0.07588522201811616,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0,38,19.95,756.4,0.02634011090573013,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1,8,84.0,613.4,0.13671875,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
1,34,108.9,3625.2,0.030031437868843422,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,False,False
0,18,33.6,550.35,0.06094132583658293,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,56,85.85,4793.8,0.017904813548010344,True,True,True,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,True,False
0,36,34.85,1267.2,0.027479892761394103,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,9,48.75,442.2,0.10999548736462095,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True
0,1,84.85,84.85,0.988351776354106,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True
0,12,56.65,654.85,0.08637645803156209,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True
1,57,95.3,5567.45,0.017114277761315987,False,True,True,True,False,False,True,False,True,True,True,True,False,False,False,True,True,False,False,False
0,42,73.9,3160.55,0.023374610554949313,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,True
0,33,24.5,740.3,0.033050047214353166,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True
0,70,84.6,5706.2,0.014823380992430614,True,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False
0,68,44.95,3085.35,0.014564129149318776,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
0,1,24.7,24.7,0.9610894941634242,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,37,100.3,3541.4,0.028314137308039746,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False
0,4,25.45,84.2,0.29870892018779344,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,1,50.7,50.7,0.9806576402321083,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,20,55.0,1165.55,0.04714757190004715,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,True,False,False,False
0,72,68.4,4855.35,0.014084652053496969,True,True,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False
0,31,89.9,2806.9,0.03201680971544571,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True
1,18,78.55,1422.65,0.05517507814420679,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
0,11,55.05,608.15,0.09037182959862103,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,33,19.8,641.35,0.030824316961158248,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,62,84.45,4959.15,0.017025694787456025,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
0,1,35.9,35.9,0.9728997289972899,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
0,16,80.75,1321.3,0.06106783634576118,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
0,22,78.65,1663.75,0.047244330980627726,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,True,False
0,49,61.75,3024.15,0.02041221096474555,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False
0,36,63.7,2188.5,0.029093400319707696,True,True,True,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False
0,42,99.45,4138.05,0.02402725263043452,True,True,False,True,True,False,True,False,True,True,True,False,True,False,False,True,False,True,False,True
1,4,25.2,102.5,0.2434782608695652,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,12,74.05,872.65,0.08475934298632175,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True
0,31,87.6,2724.25,0.03214384001467755,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False
0,5,89.15,413.25,0.2152082076041038,True,True,False,True,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
0,66,20.0,1374.2,0.014543339150668994,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1,15,55.0,757.1,0.07254979554148529,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,64,104.4,6692.65,0.015596871661948265,True,False,False,True,True,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False
0,10,20.05,218.5,0.09134396355353075,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,7,89.75,608.8,0.14717940308297803,True,True,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True
0,29,34.3,1004.75,0.0341039025602784,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,57,20.65,1125.6,0.018329486951890645,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,46,84.25,3847.6,0.021891077274853194,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False
0,53,19.65,978.0,0.020071501532175687,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,17,79.85,1387.35,0.05751431555443512,False,False,False,True,False,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False
0,38,20.2,746.05,0.02703968944515093,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,15,19.8,304.6,0.06479057591623036,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,22,50.35,1098.85,0.04577896985952631,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False
0,14,85.15,1139.2,0.07467988072268024,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0,57,74.6,4368.95,0.01707113353699699,False,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False
1,11,79.15,827.7,0.09551104139012911,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
0,1,20.35,20.35,0.9531615925058547,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,12,21.05,262.05,0.08002280935183426,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,3,94.6,279.55,0.33719479593655316,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True
0,36,94.7,3512.5,0.026953180589156113,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False
0,16,94.25,1483.25,0.06350008421761832,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True
0,65,72.45,4653.85,0.015564411312931672,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True
0,2,74.95,151.75,0.490671031096563,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,42,105.2,4400.75,0.02389958539217357,False,False,False,True,True,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True
0,72,111.95,8033.1,0.013934354812611245,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False
0,62,19.85,1253.65,0.015821145339337664,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,6,89.75,552.65,0.16210602366115778,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
0,48,20.05,1036.0,0.019334619093539056,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,35,108.95,4025.5,0.027058239165528374,True,False,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,False,False
0,52,19.65,928.4,0.021142672692059394,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,1,24.9,24.9,0.9613899613899614,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
